ZIP	CUSTOMER_ID	GENDER	CREDITLIMIT	ZODIAC	E-MAIL ADDRESS	ORDERDATE	AMOUNT_SPENT	MAILING_ID_1.0	MAILING_ID_2.0	1.0_RESPONSE	2.0_RESPONSE	pct_working	pct_with_car	pct_house_owners
"1137KS"	2798.000000	"M"	6121.000000	11.000000	"name2462@molbe.cat"	2010-01-12	578.920396	"T"	"T"	0.000000	0.000000	68	90	50
"1268ZX"	2799.000000	"M"	21.000000	3.000000	"name24013@wwmail.org"	2008-12-02	348.245775	"F"	"T"		0.000000	78	87	63
"1756PU"	2800.000000	"M"	9243.000000	7.000000	"name29909@zigzag.fr"	2004-12-11	134.200000	"F"	"T"		0.000000	87	89	70
"1497IC"	2801.000000	"F"	1903.000000	8.000000	"name14937@wwmail.de"	2005-10-11	1105.098905	"F"	"T"		0.000000	82	88	70
"1050WO"	2802.000000	"F"	6345.000000	10.000000	"name29190@zigzag.jp"	2004-09-01	412.790000	"F"	"T"		0.000000	74	92	60
"1120WD"	2803.000000	"F"	8701.000000	10.000000	"name20028@wwmail.es"	2003-03-10	1512.420000	"T"	"T"	0.000000	0.000000	76	91	57
"1348VA"	2804.000000	"M"	1640.000000	7.000000	"name27101@wwmail.uk"	2005-05-21	323.677360	"F"	"T"		0.000000	88	89	70
"1200TP"	2805.000000	"F"	8780.000000	5.000000	"name24010@wwmail.org"	2000-09-16	806.970000	"F"	"T"		0.000000	71	87	57
"1702TY"	2806.000000	"M"	4735.000000	4.000000	"name2000@lomejor.es"	2004-11-20	1330.430000	"F"	"T"		0.000000	78	89	64
"1837XW"	2807.000000	"F"	8656.000000	9.000000	"name22210@wwmail.inc"	1999-01-03	548.340000	"F"	"T"		0.000000	85	91	68
"1131AJ"	2808.000000	"F"	6795.000000	8.000000	"name13577@tnet.uk"	2009-06-24	1075.606299	"T"	"T"	0.000000	0.000000	94	89	76
"1853KU"	2809.000000	"M"	5774.000000	1.000000	"name22208@wwmail.inc"	2004-01-01	1190.620000	"F"	"T"		0.000000	78	91	64
"1363BC"	2810.000000	"F"	4412.000000	7.000000	"name13576@tnet.uk"	2008-08-19	329.553342	"F"	"T"		0.000000	76	90	64
"1001GB"	2811.000000	"M"	706.000000	6.000000	"name13572@tnet.uk"	2004-08-02	2138.858503	"F"	"T"		1.000000	70	88	48
"1092ZS"	2812.000000	"F"	4583.000000	11.000000	"name5618@tnet.jp"	2010-04-11	865.769295	"F"	"T"		0.000000	74	89	58
"1845FP"	2813.000000	"F"	4280.000000	10.000000	"name14939@wwmail.de"	2003-10-01	1698.760000	"T"	"T"	0.000000	0.000000	89	88	77
"1313GG"	2814.000000	"F"	2308.000000	10.000000	"name5619@tnet.jp"	2007-08-29	388.088093	"F"	"T"		0.000000	85	91	70
"1578XU"	2815.000000	"F"	3509.000000	3.000000	"name29981@zigzag.nl"	2001-04-17	1232.720000	"F"	"T"		0.000000	75	86	58
"1980HA"	2816.000000	"F"	3760.000000	9.000000	"name5620@tnet.jp"	2003-10-14	203.160000	"F"	"T"		0.000000	73	92	57
"1103VN"	2817.000000	"M"	1374.000000	3.000000	"name14940@wwmail.de"	2002-03-03	92.130000	"F"	"T"		0.000000	84	90	67
"1546SZ"	2818.000000	"F"	4842.000000	7.000000	"name22202@wwmail.inc"	2000-07-12	637.700000	"T"	"T"	0.000000	0.000000	82	88	65
"1032UZ"	2819.000000	"F"	6477.000000	6.000000	"name10858@tnet.inc"	2009-02-20	771.234850	"F"	"T"		0.000000	76	91	61
"1213HX"	2820.000000	"M"	2552.000000	5.000000	"name22200@wwmail.inc"	2009-06-28	372.227078	"F"	"T"		0.000000	87	86	74
"1390HX"	2821.000000	"F"	3793.000000	10.000000	"name447@hmail.uk"	2008-07-20	1455.640219	"F"	"T"		0.000000	90	92	77
"1075NZ"	2822.000000	"F"	2353.000000	2.000000	"name13571@tnet.uk"	2010-01-07	426.060541	"F"	"T"		0.000000	74	94	59
"1806QH"	2823.000000	"M"	5900.000000	3.000000	"name8133@tnet.fr"	2003-12-23	1966.910000	"T"	"T"	0.000000	0.000000	74	90	56
"1969XR"	2824.000000	"M"	2642.000000	3.000000	"name20024@wwmail.es"	2002-06-02	115.000000	"F"	"T"		0.000000	79	90	64
"1612FA"	2825.000000	"M"	8533.000000	4.000000	"name23994@wwmail.org"	2006-08-04	104.036256	"F"	"T"		0.000000	82	89	65
"1821FY"	2826.000000	"F"	6475.000000	10.000000	"name14946@wwmail.de"	2001-08-25	416.060000	"F"	"T"		0.000000	81	91	64
"1439DE"	2827.000000	"M"	1702.000000	9.000000	"name22196@wwmail.inc"	2000-09-19	467.780000	"F"	"T"		0.000000	79	89	64
"1493EK"	2828.000000	"F"	4226.000000	5.000000	"name2506@molbe.cat"	2003-10-06	152.640000	"T"	"T"	0.000000	0.000000	82	92	63
"1714IK"	2829.000000	"F"	5134.000000	8.000000	"name8174@tnet.fr"	2002-01-14	454.860000	"F"	"T"		0.000000	86	92	67
"1525HG"	2830.000000	"M"	9037.000000	5.000000	"name14947@wwmail.de"	2010-09-01	1139.471019	"F"	"T"		0.000000	78	91	61
"1257VC"	2831.000000	"M"	1422.000000	6.000000	"name13569@tnet.uk"	2007-07-23	494.441552	"F"	"T"		0.000000	86	88	71
"1790TR"	2832.000000	"F"	1066.000000	2.000000	"name2817@molbe.cat"	2001-11-11	941.540000	"F"	"T"		0.000000	77	87	61
"1577TA"	2833.000000	"M"	4125.000000	5.000000	"name13568@tnet.uk"	2004-12-13	70.440000	"T"	"T"	0.000000	0.000000	85	94	71
"1635PH"	2834.000000	"F"	504.000000	4.000000	"name1184@hmail.uk"	2000-08-30	1082.720000	"F"	"T"		0.000000	86	85	71
"1473FN"	2835.000000	"M"	806.000000	7.000000	"name23985@wwmail.org"	2009-07-25	774.593217	"F"	"T"		0.000000	79	90	65
"1532BS"	2836.000000	"F"	1709.000000	11.000000	"name1084@hmail.uk"	2010-08-18	741.497196	"F"	"T"		0.000000	86	94	71
"1324QN"	2837.000000	"F"	391.000000	11.000000	"name28350@zigzag.cat"	2009-08-13	168.197013	"F"	"T"		0.000000	81	90	64
"1820ZI"	2838.000000	"M"	3344.000000	3.000000	"name20021@wwmail.es"	2000-07-12	222.800000	"T"	"T"	0.000000	0.000000	79	91	64
"1692RL"	2839.000000	"M"	6098.000000	11.000000	"name14950@wwmail.de"	2002-04-02	961.650000	"F"	"T"		0.000000	74	87	57
"1157FZ"	2840.000000	"M"	7311.000000	2.000000	"name14952@wwmail.de"	2003-10-10	18.200000	"F"	"T"		0.000000	80	92	65
"1415EW"	2841.000000	"M"	5454.000000	5.000000	"name9417@tnet.inc"	2003-04-28	4.080000	"F"	"T"		0.000000	89	91	72
"1459JU"	2842.000000	"F"	3240.000000	2.000000	"name5621@tnet.jp"	2001-10-26	671.680000	"F"	"T"		0.000000	84	88	73
"1607GG"	2843.000000	"M"	5252.000000	7.000000	"name27169@zigzag.be"	1999-04-21	29.130000	"T"	"T"	0.000000	0.000000	76	89	63
"1361NH"	2844.000000	"M"	1153.000000	7.000000	"name20020@wwmail.es"	2004-01-08	41.770000	"F"	"T"		0.000000	83	93	71
"1951UK"	2845.000000	"M"	8692.000000	11.000000	"name6616@tnet.fr"	2008-03-13	641.441557	"F"	"T"		0.000000	86	89	72
"1946TR"	2846.000000	"F"	6915.000000	3.000000	"name14956@wwmail.de"	2003-10-08	520.320000	"F"	"T"		0.000000	83	90	70
"1500IH"	2847.000000	"M"	5760.000000	5.000000	"name22181@wwmail.inc"	1999-12-01	2314.610000	"F"	"T"		0.000000	78	88	62
"1409JH"	2848.000000	"F"	6473.000000	7.000000	"name23974@wwmail.org"	2005-04-09	1181.730944	"T"	"T"	0.000000	0.000000	81	91	66
"1571EP"	2849.000000	"M"	9630.000000	4.000000	"name1044@hmail.uk"	2009-10-05	957.880943	"F"	"T"		0.000000	80	91	62
"1591LQ"	2850.000000	"F"	6115.000000	6.000000	"name29231@zigzag.jp"	2006-04-21	204.813132	"F"	"T"		0.000000	76	95	62
"1342TK"	2851.000000	"M"	6937.000000	6.000000	"name13567@tnet.uk"	2004-01-13	662.530000	"F"	"T"		0.000000	81	89	65
"1630MM"	2852.000000	"M"	2135.000000	9.000000	"name13566@tnet.uk"	2000-12-28	53.900000	"F"	"T"		0.000000	76	87	62
"1951XA"	2853.000000	"F"	4062.000000	10.000000	"name3487@molbe.cat"	2009-11-13	265.637584	"T"	"T"	0.000000	0.000000	73	85	59
"1513HI"	2854.000000	"M"	973.000000	3.000000	"name23969@wwmail.org"	2004-12-28	353.240000	"F"	"T"		0.000000	78	92	60
"1493PN"	2855.000000	"M"	9441.000000	6.000000	"name20016@wwmail.es"	2003-07-01	1060.710000	"F"	"T"		0.000000	77	94	64
"1514UP"	2856.000000	"M"	1536.000000	6.000000	"name20015@wwmail.es"	2008-06-27	867.984432	"F"	"T"		0.000000	83	90	70
"1511JM"	2857.000000	"F"	6967.000000	7.000000	"name1779@lomejor.es"	2000-11-20	678.800000	"F"	"T"		0.000000	87	89	71
"1750WW"	2858.000000	"F"	5682.000000	5.000000	"name20014@wwmail.es"	2003-02-26	7.720000	"T"	"T"	0.000000	0.000000	86	88	67
"1002JX"	2859.000000	"F"	2027.000000	9.000000	"name13565@tnet.uk"	2010-10-06	1529.667758	"F"	"T"		0.000000	80	92	64
"1418CC"	2860.000000	"F"	3815.000000	8.000000	"name23964@wwmail.org"	2009-02-06	372.297195	"F"	"T"		0.000000	82	90	66
"1505LE"	2861.000000	"F"	3100.000000	10.000000	"name20013@wwmail.es"	2000-12-29	556.080000	"F"	"T"		0.000000	85	88	66
"1952AL"	2862.000000	"M"	1862.000000	7.000000	"name22172@wwmail.inc"	2002-04-19	2465.920000	"F"	"T"		0.000000	87	87	70
"1507CB"	2863.000000	"F"	4908.000000	11.000000	"name9486@tnet.inc"	2003-09-04	704.080000	"T"	"T"	0.000000	0.000000	85	88	69
"1063UK"	2864.000000	"F"	6141.000000	7.000000	"name23960@wwmail.org"	2007-10-23	356.264374	"F"	"T"		0.000000	91	90	76
"1730AN"	2865.000000	"F"	9280.000000	7.000000	"name14960@wwmail.de"	2009-09-24	735.032700	"F"	"T"		0.000000	86	91	67
"1484JQ"	2866.000000	"F"	844.000000	9.000000	"name6649@tnet.fr"	2000-03-18	94.360000	"F"	"T"		0.000000	78	86	58
"1336VC"	2867.000000	"F"	8197.000000	1.000000	"name20012@wwmail.es"	2002-04-15	777.250000	"F"	"T"		0.000000	80	93	66
"1229FK"	2868.000000	"F"	3239.000000	2.000000	"name13564@tnet.uk"	2010-06-28	907.847101	"T"	"T"	0.000000	0.000000	77	92	64
"1820SD"	2869.000000	"F"	5607.000000	12.000000	"name14962@wwmail.de"	2002-04-29	278.120000	"F"	"T"		0.000000	75	87	60
"1924JU"	2870.000000	"F"	9351.000000	6.000000	"name28344@zigzag.cat"	2009-09-10	2194.055519	"F"	"T"		0.000000	86	87	69
"1206GG"	2871.000000	"F"	6969.000000	8.000000	"name13563@tnet.uk"	2001-10-08	601.600000	"F"	"T"		0.000000	81	89	64
"1468RQ"	2872.000000	"F"	7975.000000	6.000000	"name3779@molbe.cat"	2010-05-16	1397.896797	"F"	"T"		0.000000	84	92	68
"1747WN"	2873.000000	"M"	4354.000000	9.000000	"name14965@wwmail.de"	1999-02-09	950.120000	"T"	"T"	0.000000	0.000000	85	91	70
"1966MM"	2874.000000	"M"	8393.000000	7.000000	"name6681@tnet.fr"	2003-02-03	1199.570000	"F"	"T"		0.000000	80	92	64
"1321AD"	2875.000000	"M"	6316.000000	3.000000	"name9575@tnet.inc"	2009-06-28	2056.765809	"F"	"T"		0.000000	79	92	64
"1390JD"	2876.000000	"F"	2577.000000	10.000000	"name5623@tnet.jp"	2000-06-29	490.000000	"F"	"T"		0.000000	73	88	60
"1325JY"	2877.000000	"F"	5653.000000	10.000000	"name5624@tnet.jp"	2009-09-29	706.367360	"F"	"T"		0.000000	84	94	71
"1714ZG"	2878.000000	"F"	4487.000000	9.000000	"name13558@tnet.uk"	2010-03-06	409.853944	"T"	"T"	0.000000	0.000000	76	89	63
"1276CA"	2879.000000	"F"	864.000000	2.000000	"name20009wwmail.es"	2004-04-21	528.960000	"F"	"T"		0.000000	77	91	60
"1371RY"	2880.000000	"F"	8151.000000	2.000000	"name28343@zigzag.cat"	2004-03-02	193.020000	"F"	"T"		0.000000	81	92	69
"1105SC"	2881.000000	"F"	9780.000000	4.000000	"name2507@molbe.cat"	2009-11-01	355.656358	"F"	"T"		0.000000	67	92	50
"1991GH"	2882.000000	"F"	7474.000000	5.000000	"name14969@wwmail.de"	2008-09-17	1258.182738	"F"	"T"		0.000000	80	93	67
"1156KH"	2883.000000	"F"	4298.000000	3.000000	"name1759@lomejor.es"	2008-07-03	576.457276	"T"	"T"	0.000000	0.000000	80	89	63
"1653IF"	2884.000000	"F"	812.000000	8.000000	"name22158@wwmail.inc"	2007-11-18	316.449359	"F"	"T"		0.000000	79	90	64
"1079XV"	2885.000000	"F"	512.000000	1.000000	"name9658@tnet.inc"	2008-06-06	182.746293	"F"	"T"		0.000000	78	90	60
"1430NQ"	2886.000000	"M"	4510.000000	6.000000	"name20007@wwmail.es"	2010-09-24	620.068098	"F"	"T"		0.000000	77	93	62
"1631OC"	2887.000000	"F"	1642.000000	6.000000	"name23941@wwmail.org"	2010-09-13	1529.094897	"F"	"T"		0.000000	84	93	68
"1839ZG"	2888.000000	"F"	7364.000000	10.000000	"name14975@wwmail.de"	2002-12-12	467.210000	"T"	"T"	0.000000	0.000000	79	93	63
"1173NC"	2889.000000	"M"	814.000000	7.000000	"name22154@wwmail.inc"	2002-10-17	946.600000	"F"	"T"		0.000000	85	89	71
"1381IF"	2890.000000	"F"	5118.000000	11.000000	"name6782@tnet.fr"	2004-05-04	1070.110000	"F"	"T"		0.000000	75	87	62
"1064LR"	2891.000000	"M"	6022.000000	1.000000	"name22152@wwmail.inc"	2000-10-21	173.980000	"F"	"T"		0.000000	74	90	58
"1198WX"	2892.000000	"M"	353.000000	11.000000	"name13557@tnet.uk"	2010-05-15	1127.793832	"F"	"T"		0.000000	80	93	67
"1559DB"	2893.000000	"F"	1728.000000	5.000000	"name9674@tnet.inc"	2000-02-17	77.520000	"T"	"T"	0.000000	0.000000	76	92	58
"1007JU"	2894.000000	"F"	3477.000000	7.000000	"name14982@wwmail.de"	2004-07-22	2485.261326	"F"	"T"		1.000000	82	86	65
"1206RY"	2895.000000	"F"	2014.000000	6.000000	"name13556@tnet.uk"	2010-03-25	611.034092	"F"	"T"		0.000000	93	92	75
"1760PW"	2896.000000	"M"	1430.000000	5.000000	"name1344@hmail.uk"	2004-07-01	577.610000	"F"	"T"		0.000000	82	88	70
"1743NY"	2897.000000	"F"	2520.000000	12.000000	"name6788@tnet.fr"	2009-11-24	940.830767	"F"	"T"		0.000000	81	90	66
"1384WH"	2898.000000	"F"	7941.000000	4.000000	"name27594@zigzag.be"	2001-12-20	654.960000	"T"	"T"	0.000000	0.000000	79	89	64
"1696WV"	2899.000000	"M"	4104.000000	7.000000	"name28339@zigzag.cat"	2002-05-14	2450.600000	"F"	"T"		0.000000	75	89	60
"1825VB"	2900.000000	"M"	8726.000000	5.000000	"name9684@tnet.inc"	2009-11-05	169.547889	"F"	"T"		0.000000	78	92	63
"1474KC"	2901.000000	"M"	9579.000000	5.000000	"name27607@zigzag.be"	2002-05-09	143.460000	"F"	"T"		0.000000	76	90	61
"1603TA"	2902.000000	"M"	3330.000000	2.000000	"name5627@tnet.jp"	2003-03-07	497.460000	"F"	"T"		0.000000	76	92	62
"1764BD"	2903.000000	"F"	7269.000000	10.000000	"name20003@wwmail.es"	2002-07-26	764.700000	"T"	"T"	0.000000	0.000000	87	89	74
"1452AY"	2904.000000	"M"	4053.000000	7.000000	"name9734@tnet.inc"	2000-04-20	485.340000	"F"	"T"		0.000000	84	89	66
"1436OV"	2905.000000	"F"	395.000000	2.000000	"name20002@wwmail.es"	2001-02-04	285.620000	"F"	"T"		0.000000	76	89	61
"1870VA"	2906.000000	"M"	3216.000000	5.000000	"name29964@zigzag.inc"	2002-06-04	769.430000	"F"	"T"		0.000000	77	89	62
"1529YK"	2907.000000	"F"	5433.000000	10.000000	"name14983@wwmail.de"	2000-06-15	778.560000	"F"	"T"		0.000000	80	89	65
"1765FY"	2908.000000	"F"	3046.000000	7.000000	"name26571@wwmail.uk"	2002-11-18	90.400000	"T"	"T"	0.000000	0.000000	81	87	65
"1554SH"	2909.000000	"M"	3083.000000	7.000000	"name22142@wwmail.inc"	2008-12-26	817.921594	"F"	"T"		0.000000	72	87	55
"1803AX"	2910.000000	"F"	3904.000000	7.000000	"name20001@wwmail.es"	2009-03-05	584.406005	"F"	"T"		0.000000	72	92	59
"1095JE"	2911.000000	"F"	358.000000	9.000000	"name22140@wwmail.inc"	1999-06-28	38.000000	"F"	"T"		0.000000	80	87	67
"1454JA"	2912.000000	"M"	1290.000000	5.000000	"name14986@wwmail.de"	2004-01-19	809.720000	"F"	"T"		0.000000	80	91	64
"1894DD"	2913.000000	"M"	4206.000000	3.000000	"name13555@tnet.uk"	2004-02-16	1272.940000	"T"	"T"	0.000000	0.000000	83	92	66
"1536DB"	2914.000000	"M"	5029.000000	9.000000	"name29824@zigzag.es"	2004-02-03	1916.900000	"F"	"T"		0.000000	77	90	63
"1659NG"	2915.000000	"F"	95.000000	6.000000	"name9745@tnet.inc"	1999-04-11	312.620000	"F"	"T"		0.000000	71	91	56
"1869LA"	2916.000000	"M"	5542.000000	12.000000	"name6836@tnet.fr"	2002-02-01	427.210000	"F"	"T"		0.000000	86	92	72
"1557ZI"	2917.000000	"F"	5527.000000	11.000000	"name13554@tnet.uk"	2009-04-21	723.049237	"F"	"T"		0.000000	76	90	60
"1217NZ"	2918.000000	"F"	1844.000000	2.000000	"name394@hmail.inc"	2010-10-12	179.610367	"T"	"T"	0.000000	0.000000	81	85	67
"1208KO"	2919.000000	"F"	4041.000000	4.000000	"name2577@molbe.cat"	2003-12-13	20.970000	"F"	"T"		0.000000	77	92	63
"1530YX"	2920.000000	"M"	1548.000000	2.000000	"name23920@wwmail.org"	2003-07-28	607.550000	"F"	"T"		0.000000	84	90	69
"1786XE"	2921.000000	"F"	7994.000000	2.000000	"name23919@wwmail.org"	2010-09-02	657.278866	"F"	"T"		0.000000	83	90	64
"1105JL"	2922.000000	"M"	895.000000	10.000000	"name9788@tnet.inc"	2003-05-19	1932.640000	"F"	"T"		0.000000	83	91	67
"1414UA"	2923.000000	"M"	2453.000000	6.000000	"name1745@lomejor.es"	2000-04-05	269.520000	"T"	"T"	0.000000	0.000000	79	87	59
"1617AC"	2924.000000	"M"	3568.000000	8.000000	"name19998@wwmail.es"	2000-08-01	144.640000	"F"	"T"		0.000000	78	92	61
"1062AS"	2925.000000	"F"	632.000000	10.000000	"name29210@zigzag.jp"	2010-09-19	455.641686	"F"	"T"		0.000000	80	87	65
"1676AJ"	2926.000000	"F"	4456.000000	2.000000	"name9800@tnet.inc"	1999-06-10	190.860000	"F"	"T"		0.000000	74	91	56
"1341YA"	2927.000000	"F"	4278.000000	8.000000	"name13552@tnet.uk"	2008-11-09	279.362081	"F"	"T"		0.000000	86	86	71
"1273MS"	2928.000000	"F"	3891.000000	2.000000	"name14987@wwmail.de"	2002-08-13	2292.960000	"T"	"T"	0.000000	0.000000	82	92	64
"1006FL"	2929.000000	"F"	8997.000000	9.000000	"name6899@tnet.fr"	2000-03-14	1295.960000	"F"	"T"		0.000000	84	94	71
"1322OD"	2930.000000	"M"	675.000000	12.000000	"name13550@tnet.uk"	2003-12-04	2464.130000	"F"	"T"		0.000000	70	91	53
"1742ME"	2931.000000	"F"	8368.000000	5.000000	"name13549@tnet.uk"	2006-03-27	423.775619	"F"	"T"		0.000000	73	88	56
"1709NH"	2932.000000	"M"	5131.000000	3.000000	"name29069@zigzag.cat"	2008-02-20	353.730612	"F"	"T"		0.000000	76	89	62
"1475YE"	2933.000000	"M"	4693.000000	10.000000	"name2673@molbe.cat"	2004-02-15	973.880000	"T"	"T"	0.000000	0.000000	76	90	60
"1043WF"	2934.000000	"F"	4163.000000	6.000000	"name14989@wwmail.de"	2005-12-11	1710.719876	"F"	"T"		0.000000	84	91	67
"1158SJ"	2935.000000	"F"	8534.000000	6.000000	"name27767@zigzag.be"	2008-08-05	613.836298	"F"	"T"		0.000000	72	88	57
"1098UX"	2936.000000	"F"	9736.000000	3.000000	"name19996@wwmail.es"	2010-09-28	1897.237211	"F"	"T"		0.000000	83	89	67
"1070NE"	2937.000000	"M"	3193.000000	10.000000	"name28091@zigzag.be"	2004-11-11	3397.035680	"F"	"T"		1.000000	77	91	60
"1959KM"	2938.000000	"F"	1051.000000	8.000000	"name29469@zigzag.jp"	2000-12-24	1135.690000	"T"	"T"	0.000000	0.000000	78	88	65
"1218XN"	2939.000000	"M"	4138.000000	2.000000	"name9854@tnet.inc"	2001-10-07	192.860000	"F"	"T"		0.000000	83	89	67
"1874YQ"	2940.000000	"M"	5055.000000	9.000000	"name13548@tnet.uk"	2010-07-13	571.022653	"F"	"T"		0.000000	69	87	53
"1228TV"	2941.000000	"M"	8902.000000	5.000000	"name29434@zigzag.jp"	2004-03-21	265.650000	"F"	"T"		0.000000	85	91	70
"1800YB"	2942.000000	"F"	2973.000000	3.000000	"name14994@wwmail.de"	2009-01-18	789.603056	"F"	"T"		0.000000	77	92	61
"1743HG"	2943.000000	"M"	5776.000000	2.000000	"name15005@wwmail.de"	2003-12-27	1949.980000	"T"	"T"	0.000000	0.000000	78	88	63
"1044SD"	2944.000000	"M"	82.000000	2.000000	"name22123@wwmail.inc"	2008-08-21	1572.251093	"F"	"T"		0.000000	75	88	59
"1124BA"	2945.000000	"F"	3598.000000	11.000000	"name13547@tnet.uk"	2010-09-23	1621.806782	"F"	"T"		0.000000	72	89	60
"1014QS"	2946.000000	"F"	2126.000000	6.000000	"name2682@molbe.cat"	2003-10-02	922.530000	"F"	"T"		0.000000	80	91	66
"1842IM"	2947.000000	"F"	5866.000000	2.000000	"name9874@tnet.inc"	2006-09-07	393.305665	"F"	"T"		0.000000	83	92	70
"1667TO"	2948.000000	"M"	3285.000000	7.000000	"name27016@wwmail.uk"	2000-07-04	564.330000	"T"	"T"	0.000000	0.000000	85	93	71
"1976CY"	2949.000000	"F"	7028.000000	8.000000	"name13546@tnet.uk"	2003-01-15	1943.280000	"F"	"T"		0.000000	79	91	61
"1257CN"	2950.000000	"M"	3551.000000	5.000000	"name9877@tnet.inc"	2002-01-03	2156.080000	"F"	"T"		0.000000	77	90	62
"1412PL"	2951.000000	"F"	940.000000	7.000000	"name2701@molbe.cat"	2004-11-15	1794.850000	"F"	"T"		0.000000	79	88	64
"1776ZE"	2952.000000	"F"	9353.000000	4.000000	"name22119wwmail.inc"	2002-04-08	365.630000	"F"	"T"		0.000000	75	91	59
"1338PW"	2953.000000	"F"	6427.000000	1.000000	"name23900@wwmail.org"	2010-07-16	1002.676790	"T"	"T"	0.000000	0.000000	89	93	75
"1107IS"	2954.000000	"M"	9124.000000	7.000000	"name2756@molbe.cat"	2004-01-13	134.940000	"F"	"T"		0.000000	78	85	65
"1439YO"	2955.000000	"M"	5625.000000	9.000000	"name19993@wwmail.es"	2004-02-07	1185.660000	"F"	"T"		0.000000	81	90	63
"1863VB"	2956.000000	"F"	3188.000000	1.000000	"name15009@wwmail.de"	2010-12-07	1106.560174	"F"	"T"		0.000000	88	91	74
"1401MZ"	2957.000000	"F"	3269.000000	11.000000	"name9892@tnet.inc"	2000-02-10	829.480000	"F"	"T"		0.000000	75	92	59
"1748VR"	2958.000000	"F"	912.000000	4.000000	"name9896@tnet.inc"	2002-11-25	2010.380000	"T"	"T"	0.000000	0.000000	94	90	77
"1100VN"	2959.000000	"M"	3235.000000	9.000000	"name19992@wwmail.es"	2000-11-28	1451.300000	"F"	"T"		0.000000	82	94	65
"1787IQ"	2960.000000	"F"	6022.000000	11.000000	"name2858@molbe.cat"	2009-08-19	2165.828485	"F"	"T"		0.000000	75	93	62
"1302BJ"	2961.000000	"M"	6631.000000	5.000000	"name15012@wwmail.de"	2003-02-11	232.460000	"F"	"T"		0.000000	80	90	62
"1285DR"	2962.000000	"F"	6854.000000	1.000000	"name29191@zigzag.jp"	2004-11-02	1592.180000	"F"	"T"		0.000000	83	91	63
"1659VS"	2963.000000	"F"	4222.000000	10.000000	"name27287@zigzag.be"	2002-07-28	955.830000	"T"	"T"	0.000000	0.000000	82	89	67
"1268DC"	2964.000000	"M"	2180.000000	12.000000	"name2860@molbe.cat"	2002-12-14	616.450000	"F"	"T"		0.000000	79	91	62
"1809JT"	2965.000000	"F"	8868.000000	10.000000	"name15019@wwmail.de"	1999-06-03	2184.270000	"F"	"T"		0.000000	81	91	64
"1831RG"	2966.000000	"F"	9657.000000	4.000000	"name5634@tnet.jp"	2008-05-12	457.328215	"F"	"T"		0.000000	85	88	72
"1770PV"	2967.000000	"F"	5068.000000	9.000000	"name26089@wwmail.uk"	2008-04-25	644.745679	"F"	"T"		0.000000	80	91	69
"1191XV"	2968.000000	"M"	4752.000000	1.000000	"name29064@zigzag.cat"	2003-01-16	344.680000	"T"	"T"	0.000000	0.000000	81	91	66
"1436TY"	2969.000000	"F"	6205.000000	1.000000	"name5635@tnet.jp"	2009-07-18	652.323806	"F"	"T"		0.000000	79	93	66
"1221IC"	2970.000000	"F"	5243.000000	10.000000	"name2921@molbe.cat"	2010-01-04	564.872299	"F"	"T"		0.000000	83	90	67
"1576BC"	2971.000000	"F"	3969.000000	4.000000	"name22108@wwmail.inc"	2010-02-27	507.118730	"F"	"T"		0.000000	76	88	64
"1707BX"	2972.000000	"M"	5566.000000	5.000000	"name9950@tnet.inc"	2009-12-24	616.866466	"F"	"T"		0.000000	81	92	69
"1131WZ"	2973.000000	"F"	1030.000000	7.000000	"name9960@tnet.inc"	2004-01-05	1246.500000	"T"	"T"	0.000000	0.000000	77	90	63
"1693ND"	2974.000000	"F"	576.000000	1.000000	"name23884@wwmail.org"	2000-08-23	391.920000	"F"	"T"		0.000000	75	92	58
"1809SO"	2975.000000	"M"	8655.000000	9.000000	"name7019@tnet.fr"	2010-10-26	622.475304	"F"	"T"		0.000000	71	93	55
"1528RZ"	2976.000000	"M"	9791.000000	4.000000	"name2975@molbe.cat"	2001-04-15	370.100000	"F"	"T"		0.000000	91	89	79
"1784XE"	2977.000000	"F"	338.000000	5.000000	"name15023@wwmail.de"	2009-11-11	88.568145	"F"	"T"		0.000000	87	91	72
"1210SU"	2978.000000	"F"	4875.000000	6.000000	"name19988@wwmail.es"	2003-01-04	166.230000	"T"	"T"	0.000000	0.000000	76	92	64
"1091PF"	2979.000000	"M"	3146.000000	10.000000	"name5892@tnet.fr"	2010-07-02	2207.815104	"F"	"T"		0.000000	74	91	56
"1034UW"	2980.000000	"F"	9304.000000	9.000000	"name25515@wwmail.uk"	2010-09-23	377.344374	"F"	"T"		0.000000	76	90	62
"1923GU"	2981.000000	"F"	2933.000000	6.000000	"name15025@wwmail.de"	2009-01-04	175.662040	"F"	"T"		0.000000	74	89	60
"1941QB"	2982.000000	"M"	5743.000000	5.000000	"name5638@tnet.jp"	2010-12-08	1522.036087	"F"	"T"		0.000000	78	90	60
"1430RJ"	2983.000000	"F"	3877.000000	5.000000	"name19986@wwmail.es"	2009-03-29	910.145517	"T"	"T"	0.000000	0.000000	89	90	80
"1765IB"	2984.000000	"M"	4972.000000	7.000000	"name13545@tnet.uk"	2002-02-01	850.950000	"F"	"T"		0.000000	75	91	63
"1414FM"	2985.000000	"M"	8496.000000	4.000000	"name10094@tnet.inc"	2008-10-07	78.478503	"F"	"T"		0.000000	81	87	67
